Date,Time,Open_2m,High_2m,Low_2m,Close_2m,Volume_2m,Open_1h,High_1h,Low_1h,Close_1h,Volume_1h,Date_1d,Open_1d,High_1d,Low_1d,Close_1d,Volume_1d,Hour,SixMinChange,EightMinChange,TenMinChange,SixMinLabel,EightMinLabel,TenMinLabel,TenMinMovingAvg,TwentyMinMovingAvg,ThirtyMinMovingAvg,HourChange,TenMinMALabel,TwentyMinMALabel,ThirtyMinMALabel,TenCrossTwenty,TenCrossThirty,HourChangeLabel
2023-12-26,17:24:00,17043.5,17046.75,17043.0,17044.5,631,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,17,-0.75,-0.5,-2.75,Neutral,Neutral,Bearish,17048.15,17048.1,17047.75,-8.25,Below,Below,Below,Above,Above,Below
2023-12-26,17:26:00,17044.75,17048.0,17043.75,17046.25,546,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,17,-2.25,-4.5,-3.0,Bearish,Bearish,Bearish,17046.5,17048.5,17047.65,-11.0,Below,Below,Below,Below,Below,Below
2023-12-26,17:28:00,17046.0,17047.5,17043.75,17044.5,384,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,17,-2.75,-1.25,-4.75,Bearish,Neutral,Bearish,17045.3,17048.725,17047.233333333334,-7.25,Below,Below,Below,Below,Below,Below
2023-12-26,17:30:00,17044.5,17047.0,17041.0,17043.75,746,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,17,-0.5,-4.0,0.0,Neutral,Bearish,Neutral,17044.55,17048.075,17046.983333333334,0.5,Below,Below,Below,Below,Below,Above
2023-12-26,17:32:00,17043.25,17048.5,17043.0,17044.0,622,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,17,-4.25,-0.25,-0.5,Bearish,Neutral,Neutral,17044.6,17047.225,17046.866666666665,0.0,Below,Below,Below,Below,Below,Neutral
2023-12-26,17:34:00,17043.75,17045.75,17039.5,17041.75,701,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,17,2.0,1.75,6.0,Neutral,Neutral,Bullish,17044.05,17046.1,17046.75,2.25,Below,Below,Below,Below,Below,Above
2023-12-26,17:36:00,17041.5,17045.5,17041.0,17043.25,593,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,17,0.25,4.5,7.75,Neutral,Bullish,Bullish,17043.45,17044.975,17046.816666666666,7.0,Below,Below,Below,Below,Below,Above
2023-12-26,17:38:00,17043.25,17043.75,17037.0,17039.75,1125,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,17,8.0,11.25,15.75,Bullish,Bullish,Bullish,17042.5,17043.9,17046.65,7.25,Below,Below,Below,Below,Below,Above
2023-12-26,17:40:00,17039.5,17045.25,17039.5,17043.75,905,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,17,7.25,11.75,7.5,Bullish,Bullish,Bullish,17042.5,17043.525,17046.216666666667,5.25,Above,Above,Below,Below,Below,Above
2023-12-26,17:42:00,17043.5,17045.0,17042.0,17043.5,406,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,17,12.0,7.75,11.5,Bullish,Bullish,Bullish,17042.4,17043.5,17045.616666666665,3.0,Above,Neutral,Below,Below,Below,Above
2023-12-26,17:44:00,17043.0,17049.0,17042.5,17047.75,1018,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,17,3.5,7.25,5.25,Bullish,Bullish,Bullish,17043.6,17043.825,17045.266666666666,1.0,Above,Above,Above,Below,Below,Above
2023-12-26,17:46:00,17047.75,17051.5,17047.0,17051.0,940,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,17,4.0,2.0,-3.0,Bullish,Neutral,Bearish,17045.15,17044.3,17045.033333333333,-4.25,Above,Above,Above,Above,Above,Below
2023-12-26,17:48:00,17051.0,17058.0,17049.75,17055.5,1692,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,17,-2.5,-7.5,-9.75,Bearish,Bearish,Bearish,17048.3,17045.4,17045.366666666665,-9.25,Above,Above,Above,Above,Above,Below
2023-12-26,17:50:00,17055.5,17056.25,17048.0,17051.25,1286,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,17,-3.25,-5.5,-1.0,Bearish,Bearish,Neutral,17049.8,17046.15,17045.616666666665,-1.25,Above,Above,Above,Above,Above,Below
2023-12-26,17:52:00,17051.5,17055.5,17050.75,17055.0,549,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,17,-9.25,-4.75,-6.0,Bearish,Bearish,Bearish,17052.1,17047.25,17046.366666666665,-2.25,Above,Above,Above,Above,Above,Below
2023-12-26,17:54:00,17055.0,17056.25,17052.75,17053.0,487,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,17,-2.75,-4.0,-5.5,Bearish,Bearish,Bearish,17053.15,17048.375,17046.933333333334,-3.5,Below,Above,Above,Above,Above,Below
2023-12-26,17:56:00,17053.0,17053.5,17047.0,17048.0,812,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,17,1.0,-0.5,0.25,Neutral,Neutral,Neutral,17052.55,17048.85,17047.05,-0.25,Below,Below,Above,Above,Above,Below
2023-12-26,17:58:00,17048.25,17048.25,17044.25,17045.75,735,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,17,1.75,2.5,3.75,Neutral,Neutral,Bullish,17050.6,17049.45,17047.133333333335,5.0,Below,Below,Below,Above,Above,Above
2023-12-26,18:00:00,17045.75,17050.25,17043.25,17050.25,766,17045.75,17064.5,17043.25,17048.75,19441.0,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,-2.0,-0.75,4.5,Bearish,Neutral,Bullish,17050.4,17050.1,17047.566666666666,-2.75,Below,Above,Above,Above,Above,Below
2023-12-26,18:02:00,17050.25,17051.25,17048.0,17049.0,543,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,0.5,5.75,4.5,Neutral,Bullish,Bullish,17049.2,17050.65,17047.9,-3.25,Below,Below,Above,Below,Above,Below
2023-12-26,18:04:00,17049.5,17049.75,17046.25,17047.5,441,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,7.25,6.0,5.25,Bullish,Bullish,Bullish,17048.1,17050.625,17048.283333333333,-4.0,Below,Below,Below,Below,Below,Below
2023-12-26,18:06:00,17047.75,17050.5,17046.0,17048.25,433,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,5.25,4.5,3.5,Bullish,Bullish,Bullish,17048.15,17050.35,17048.616666666665,-6.0,Above,Below,Below,Below,Below,Below
2023-12-26,18:08:00,17048.0,17050.5,17048.0,17049.5,361,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,3.25,2.25,3.75,Bullish,Neutral,Bullish,17048.9,17049.75,17049.266666666666,-7.25,Above,Below,Above,Below,Below,Below
2023-12-26,18:10:00,17049.5,17055.5,17049.5,17054.75,714,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,-3.0,-1.5,0.0,Bearish,Neutral,Neutral,17049.8,17050.1,17050.0,-4.5,Above,Above,Above,Below,Below,Below
2023-12-26,18:12:00,17054.25,17058.75,17052.75,17053.5,966,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,-0.25,1.25,6.75,Neutral,Neutral,Bullish,17050.7,17049.95,17050.666666666668,-1.0,Above,Above,Above,Above,Above,Below
2023-12-26,18:14:00,17053.25,17055.75,17051.25,17052.75,446,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,2.0,7.5,7.25,Neutral,Bullish,Bullish,17051.75,17049.925,17051.0,0.25,Above,Above,Above,Above,Above,Above
2023-12-26,18:16:00,17052.5,17055.25,17051.0,17051.75,413,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,8.5,8.25,7.0,Bullish,Bullish,Bullish,17052.45,17050.3,17051.05,2.75,Below,Above,Above,Above,Above,Above
2023-12-26,18:18:00,17051.75,17054.75,17051.0,17053.25,324,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,6.75,5.5,5.5,Bullish,Bullish,Bullish,17053.2,17051.05,17050.9,-2.75,Above,Above,Above,Above,Above,Below
2023-12-26,18:20:00,17053.0,17055.75,17052.5,17054.75,333,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,4.0,4.0,4.75,Bullish,Bullish,Bullish,17053.2,17051.5,17051.133333333335,-7.25,Above,Above,Above,Above,Above,Below
2023-12-26,18:22:00,17055.25,17061.5,17054.75,17060.25,1241,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,-1.5,-0.75,-1.5,Neutral,Neutral,Neutral,17054.55,17052.625,17051.483333333334,-16.5,Above,Above,Above,Above,Above,Below
2023-12-26,18:24:00,17060.5,17064.5,17058.75,17060.0,1439,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,-0.5,-1.25,-7.0,Neutral,Neutral,Bearish,17056.0,17053.875,17051.95,-15.5,Above,Above,Above,Above,Above,Below
2023-12-26,18:26:00,17060.25,17061.25,17057.0,17058.75,698,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,0.0,-5.75,-6.25,Neutral,Bearish,Bearish,17057.4,17054.925,17052.666666666668,-12.5,Above,Above,Above,Above,Above,Below
2023-12-26,18:28:00,17058.0,17060.75,17057.5,17058.75,451,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,-5.75,-6.25,-8.25,Bearish,Bearish,Bearish,17058.5,17055.85,17053.533333333333,-14.25,Above,Above,Above,Above,Above,Below
2023-12-26,18:30:00,17059.25,17062.5,17059.0,17059.5,609,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,-7.0,-9.0,-10.0,Bearish,Bearish,Bearish,17059.45,17056.325,17054.15,-15.75,Above,Above,Above,Above,Above,Below
2023-12-26,18:32:00,17059.75,17061.5,17058.25,17058.75,491,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,-8.25,-9.25,-8.0,Bearish,Bearish,Bearish,17059.15,17056.85,17054.8,-14.75,Below,Above,Above,Above,Above,Below
2023-12-26,18:34:00,17058.5,17059.0,17052.0,17053.0,980,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,-3.5,-2.25,0.75,Bearish,Bearish,Neutral,17057.75,17056.875,17055.166666666668,-11.25,Below,Below,Below,Above,Above,Below
2023-12-26,18:36:00,17053.25,17054.5,17051.5,17052.5,556,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,-1.75,1.25,2.25,Neutral,Neutral,Neutral,17056.5,17056.95,17055.45,-9.25,Below,Below,Below,Below,Above,Below
2023-12-26,18:38:00,17052.75,17053.75,17050.25,17050.5,473,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,3.25,4.25,6.0,Bullish,Bullish,Bullish,17054.85,17056.675,17055.516666666666,-10.75,Below,Below,Below,Below,Below,Below
2023-12-26,18:40:00,17051.0,17053.0,17049.0,17049.5,709,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,5.25,7.0,3.5,Bullish,Bullish,Bullish,17052.85,17056.15,17055.166666666668,-5.75,Below,Below,Below,Below,Below,Below
2023-12-26,18:42:00,17049.5,17051.5,17048.0,17050.75,567,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,5.75,2.25,0.0,Bullish,Neutral,Neutral,17051.25,17055.2,17054.983333333334,-7.25,Below,Below,Below,Below,Below,Below
2023-12-26,18:44:00,17050.5,17055.0,17050.25,17053.75,727,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,-0.75,-3.0,1.0,Neutral,Bearish,Neutral,17051.4,17054.575,17055.05,-6.0,Above,Below,Below,Below,Below,Below
2023-12-26,18:46:00,17053.75,17054.75,17052.25,17054.75,395,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,-4.0,0.0,-5.25,Bearish,Neutral,Bearish,17051.85,17054.175,17055.25,-3.75,Above,Above,Below,Below,Below,Below
2023-12-26,18:48:00,17054.25,17057.5,17054.25,17056.5,722,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,-1.75,-7.0,-7.75,Neutral,Bearish,Bearish,17053.05,17053.95,17055.466666666667,-1.0,Above,Above,Above,Below,Below,Below
2023-12-26,18:50:00,17056.5,17057.25,17051.5,17053.0,675,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,-3.5,-4.25,-2.5,Bearish,Bearish,Bearish,17053.75,17053.3,17055.35,-1.75,Below,Below,Below,Above,Below,Below
2023-12-26,18:52:00,17052.75,17054.0,17049.25,17050.75,574,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,-2.0,-0.25,4.75,Bearish,Neutral,Bullish,17053.75,17052.5,17054.716666666667,4.25,Below,Below,Below,Above,Below,Above
2023-12-26,18:54:00,17051.0,17055.0,17050.25,17054.75,678,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,-4.25,0.75,0.75,Bearish,Neutral,Neutral,17053.95,17052.675,17054.366666666665,-1.75,Above,Above,Above,Above,Below,Below
2023-12-26,18:56:00,17054.5,17055.0,17045.75,17049.5,1235,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,6.0,6.0,4.25,Bullish,Bullish,Bullish,17052.9,17052.375,17053.75,-1.5,Below,Below,Below,Above,Below,Below
2023-12-26,18:58:00,17049.25,17051.25,17048.25,17048.75,481,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,18,6.75,5.0,8.0,Bullish,Bullish,Bullish,17051.35,17052.2,17053.083333333332,-3.0,Below,Below,Below,Below,Below,Below
2023-12-26,19:00:00,17049.25,17051.25,17046.75,17050.5,672,17049.25,17075.25,17046.75,17073.5,17183.0,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,3.25,6.25,7.75,Bullish,Bullish,Bullish,17050.85,17052.3,17052.483333333334,-0.25,Below,Below,Below,Below,Below,Below
2023-12-26,19:02:00,17050.75,17055.75,17049.75,17055.5,692,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,1.25,2.75,-0.5,Neutral,Neutral,Neutral,17051.8,17052.775,17052.266666666666,-6.5,Above,Above,Above,Below,Below,Below
2023-12-26,19:04:00,17055.5,17056.5,17052.5,17055.5,554,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,2.75,-0.5,-0.75,Neutral,Neutral,Neutral,17051.95,17052.95,17052.433333333334,-8.0,Above,Above,Above,Below,Below,Below
2023-12-26,19:06:00,17055.5,17056.5,17052.5,17053.75,395,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,1.25,1.0,5.25,Neutral,Neutral,Bullish,17052.8,17052.85,17052.516666666666,-5.5,Above,Above,Above,Below,Above,Below
2023-12-26,19:08:00,17053.25,17057.75,17052.25,17056.75,439,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,-2.0,2.25,0.5,Bearish,Neutral,Neutral,17054.4,17052.875,17052.933333333334,-7.25,Above,Above,Above,Above,Above,Below
2023-12-26,19:10:00,17056.25,17059.75,17056.25,17058.25,517,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,0.75,-1.0,-0.75,Neutral,Neutral,Neutral,17055.95,17053.4,17053.516666666666,-3.5,Above,Above,Above,Above,Above,Below
2023-12-26,19:12:00,17058.0,17060.0,17054.0,17055.0,655,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,2.25,2.5,6.25,Neutral,Neutral,Bullish,17055.85,17053.825,17053.8,-1.5,Below,Above,Above,Above,Above,Below
2023-12-26,19:14:00,17054.75,17055.75,17052.75,17054.75,426,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,2.75,6.5,6.25,Neutral,Bullish,Bullish,17055.7,17053.825,17053.866666666665,-2.0,Below,Above,Above,Above,Above,Below
2023-12-26,19:16:00,17054.5,17059.75,17054.25,17059.0,421,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,2.25,2.0,-0.75,Neutral,Neutral,Neutral,17056.75,17054.775,17054.15,-7.25,Above,Above,Above,Above,Above,Below
2023-12-26,19:18:00,17059.25,17060.0,17056.25,17057.25,385,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,3.75,1.0,4.25,Bullish,Neutral,Bullish,17056.85,17055.625,17054.2,-4.0,Above,Above,Above,Above,Above,Below
2023-12-26,19:20:00,17057.75,17059.25,17056.75,17057.5,411,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,0.75,4.0,3.75,Neutral,Bullish,Bullish,17056.7,17056.325,17054.5,-2.75,Above,Above,Above,Above,Above,Below
2023-12-26,19:22:00,17058.0,17061.75,17057.75,17061.25,613,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,0.25,0.0,4.75,Neutral,Neutral,Bullish,17057.95,17056.9,17055.2,-1.0,Above,Above,Above,Above,Above,Below
2023-12-26,19:24:00,17061.5,17062.0,17060.0,17061.0,369,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,0.25,5.0,5.0,Neutral,Bullish,Bullish,17059.2,17057.45,17055.616666666665,-1.0,Above,Above,Above,Above,Above,Below
2023-12-26,19:26:00,17061.0,17064.0,17058.25,17058.25,1040,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,7.75,7.75,7.75,Bullish,Bullish,Bullish,17059.05,17057.9,17056.2,0.5,Below,Above,Above,Above,Above,Above
2023-12-26,19:28:00,17058.5,17062.5,17057.75,17061.5,489,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,4.5,4.5,4.0,Bullish,Bullish,Bullish,17059.9,17058.375,17057.05,-2.75,Above,Above,Above,Above,Above,Below
2023-12-26,19:30:00,17062.0,17063.25,17060.0,17061.25,404,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,4.75,4.25,3.5,Bullish,Bullish,Bullish,17060.65,17058.675,17057.766666666666,-1.75,Above,Above,Above,Above,Above,Below
2023-12-26,19:32:00,17061.5,17068.0,17061.5,17066.0,1089,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,-0.5,-1.25,-3.0,Neutral,Neutral,Bearish,17061.6,17059.775,17058.466666666667,-7.25,Above,Above,Above,Above,Above,Below
2023-12-26,19:34:00,17065.75,17067.25,17063.5,17066.0,553,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,-1.25,-3.0,-2.0,Neutral,Bearish,Bearish,17062.6,17060.9,17059.166666666668,-13.0,Above,Above,Above,Above,Above,Below
2023-12-26,19:36:00,17066.0,17066.75,17062.75,17066.0,515,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,-3.0,-2.0,0.25,Bearish,Bearish,Neutral,17064.15,17061.6,17059.983333333334,-13.5,Above,Above,Above,Above,Above,Below
2023-12-26,19:38:00,17066.25,17066.5,17064.0,17065.5,273,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,-1.5,0.75,-0.5,Neutral,Neutral,Neutral,17064.95,17062.425,17060.566666666666,-15.0,Above,Above,Above,Above,Above,Below
2023-12-26,19:40:00,17065.25,17067.0,17063.25,17064.75,376,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,1.5,0.25,3.5,Neutral,Neutral,Bullish,17065.65,17063.15,17061.0,-15.25,Below,Above,Above,Above,Above,Below
2023-12-26,19:42:00,17064.5,17065.0,17062.5,17063.0,471,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,2.0,5.25,6.75,Neutral,Bullish,Bullish,17065.05,17063.325,17061.533333333333,-12.25,Below,Below,Above,Above,Above,Below
2023-12-26,19:44:00,17063.25,17064.5,17060.5,17064.0,770,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,4.25,5.75,6.0,Bullish,Bullish,Bullish,17064.65,17063.625,17062.15,-10.25,Below,Above,Above,Above,Above,Below
2023-12-26,19:46:00,17063.75,17067.75,17062.75,17066.25,602,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,3.5,3.75,3.25,Bullish,Bullish,Bullish,17064.7,17064.425,17062.633333333335,-11.5,Above,Above,Above,Above,Above,Below
2023-12-26,19:48:00,17066.25,17068.5,17065.0,17065.0,461,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,5.0,4.5,8.5,Bullish,Bullish,Bullish,17064.6,17064.775,17063.15,-8.5,Above,Above,Above,Below,Above,Below
2023-12-26,19:50:00,17065.25,17069.25,17065.25,17068.25,618,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,1.25,5.25,6.75,Neutral,Bullish,Bullish,17065.3,17065.475,17063.866666666665,-15.25,Above,Above,Above,Below,Above,Below
2023-12-26,19:52:00,17068.5,17070.5,17066.75,17069.75,506,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,3.75,5.25,7.5,Bullish,Bullish,Bullish,17066.65,17065.85,17064.433333333334,-19.0,Above,Above,Above,Above,Above,Below
2023-12-26,19:54:00,17070.5,17070.75,17068.0,17070.0,572,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,5.0,7.25,13.25,Bullish,Bullish,Bullish,17067.85,17066.25,17065.033333333333,-15.25,Above,Above,Above,Above,Above,Below
2023-12-26,19:56:00,17070.0,17072.0,17068.75,17069.5,775,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,7.75,13.75,11.5,Bullish,Bullish,Bullish,17068.5,17066.6,17065.783333333333,-20.0,Above,Above,Above,Above,Above,Below
2023-12-26,19:58:00,17069.5,17075.25,17069.0,17073.5,1120,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,19,9.75,7.5,3.75,Bullish,Bullish,Bullish,17070.2,17067.4,17066.583333333332,-24.75,Above,Above,Above,Above,Above,Below
2023-12-26,20:00:00,17073.25,17079.0,17071.5,17075.0,1531,17073.25,17111.25,17071.0,17084.25,51945.0,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,20,6.0,2.25,4.75,Bullish,Neutral,Bullish,17071.55,17068.425,17067.5,-24.5,Above,Above,Above,Above,Above,Below
2023-12-26,20:02:00,17075.25,17078.25,17074.0,17077.25,573,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,20,0.0,2.5,4.25,Neutral,Neutral,Bullish,17073.05,17069.85,17068.25,-21.75,Above,Above,Above,Above,Above,Below
2023-12-26,20:04:00,17077.25,17084.75,17077.0,17083.25,1268,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,20,-3.5,-1.75,-1.0,Bearish,Neutral,Neutral,17075.7,17071.775,17069.4,-27.75,Above,Above,Above,Above,Above,Below
2023-12-26,20:06:00,17083.75,17084.25,17080.25,17081.0,823,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,20,0.5,1.25,0.5,Neutral,Neutral,Neutral,17078.0,17073.25,17070.4,-27.25,Above,Above,Above,Above,Above,Below
2023-12-26,20:08:00,17081.25,17083.75,17076.5,17077.25,1160,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,20,5.0,4.25,5.75,Bullish,Bullish,Bullish,17078.75,17074.475,17071.183333333334,-20.5,Below,Above,Above,Above,Above,Below
2023-12-26,20:10:00,17077.5,17081.25,17077.0,17079.75,563,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,20,1.75,3.25,7.5,Neutral,Bullish,Bullish,17079.7,17075.625,17072.183333333334,-21.5,Above,Above,Above,Above,Above,Below
2023-12-26,20:12:00,17079.5,17081.75,17077.0,17081.5,565,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,20,1.5,5.75,10.75,Neutral,Bullish,Bullish,17080.55,17076.8,17073.416666666668,-26.5,Above,Above,Above,Above,Above,Below
2023-12-26,20:14:00,17081.25,17083.0,17079.75,17082.25,598,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,20,5.0,10.0,21.0,Bullish,Bullish,Bullish,17080.35,17078.025,17074.633333333335,-27.5,Above,Above,Above,Above,Above,Below
2023-12-26,20:16:00,17082.0,17083.75,17080.25,17081.5,450,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,20,10.75,21.75,24.5,Bullish,Bullish,Bullish,17080.45,17079.225,17075.65,-22.5,Above,Above,Above,Above,Above,Below
2023-12-26,20:18:00,17081.5,17083.5,17079.75,17083.0,570,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,20,20.25,23.0,17.5,Bullish,Bullish,Bullish,17081.6,17080.175,17076.85,-25.75,Above,Above,Above,Above,Above,Below
2023-12-26,20:20:00,17083.25,17087.5,17083.0,17087.25,997,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,20,18.75,13.25,21.0,Bullish,Bullish,Bullish,17083.1,17081.4,17078.116666666665,-29.75,Above,Above,Above,Above,Above,Below
2023-12-26,20:22:00,17087.25,17095.0,17087.25,17092.25,2104,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,20,8.25,16.0,15.5,Bullish,Bullish,Bullish,17085.25,17082.9,17079.616666666665,-31.0,Above,Above,Above,Above,Above,Below
2023-12-26,20:24:00,17092.0,17105.25,17091.25,17103.25,2102,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,20,5.0,4.5,3.5,Bullish,Bullish,Bullish,17089.45,17084.9,17081.833333333332,-42.25,Above,Above,Above,Above,Above,Below
2023-12-26,20:26:00,17103.5,17109.5,17102.25,17106.0,2282,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,20,1.75,0.75,-7.25,Neutral,Neutral,Bearish,17094.35,17087.4,17084.266666666666,-47.75,Above,Above,Above,Above,Above,Below
2023-12-26,20:28:00,17106.0,17106.5,17099.0,17100.5,1687,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,20,6.25,-1.75,-1.75,Bullish,Neutral,Neutral,17097.85,17089.725,17086.066666666666,-39.0,Above,Above,Above,Above,Above,Below
2023-12-26,20:30:00,17100.5,17108.75,17099.75,17108.25,1510,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,20,-9.5,-9.5,-12.5,Bearish,Bearish,Bearish,17102.05,17092.575,17088.283333333333,-47.0,Above,Above,Above,Above,Above,Below
2023-12-26,20:32:00,17107.75,17111.25,17105.75,17107.75,1624,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,20,-9.0,-12.0,-12.25,Bearish,Bearish,Bearish,17105.15,17095.2,17090.316666666666,-41.75,Above,Above,Above,Above,Above,Below
2023-12-26,20:34:00,17107.75,17110.75,17104.5,17106.75,1626,,,,,,2023-12-26,16964.5,17111.25,16964.5,17083.5,292090.0,20,-11.0,-11.25,-13.0,Bearish,Bearish,Bearish,17105.85,17097.65,17091.883333333335,-40.75,Above,Above,Above,Above,Above,Below
